,number_in_party,language,destination,method_of_travel,departure_date,company,country_of_origin,destination_city,arrival_date
9802,4,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Burlington,2021-12-14
9802,4,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Burlington,2021-12-14
9802,4,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Burlington,2021-12-14
9802,4,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Burlington,2021-12-14
9803,3,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Worcester,2021-12-14
9803,3,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Worcester,2021-12-14
9803,3,Portuguese (Brazil),Massachusetts,,2021-12-14,,Brazil,Worcester,2021-12-14
9804,2,Spanish,California,Bus,2021-12-14,Greyhound,Nicaragua,Anaheim,2021-12-14
9804,2,Spanish,California,Bus,2021-12-14,Greyhound,Nicaragua,Anaheim,2021-12-14
9805,3,Portuguese (Brazil),Georgia,Air,2021-12-14,Avelo,Brazil,Marietta,2021-12-14
9805,3,Portuguese (Brazil),Georgia,Air,2021-12-14,Avelo,Brazil,Marietta,2021-12-14
9805,3,Portuguese (Brazil),Georgia,Air,2021-12-14,Avelo,Brazil,Marietta,2021-12-14
9806,3,Portuguese (Brazil),Massachusetts,Air,2021-12-14,American,Brazil,Newtonville,2021-12-14
9806,3,Portuguese (Brazil),Massachusetts,Air,2021-12-14,American,Brazil,Newtonville,2021-12-14
9806,3,Portuguese (Brazil),Massachusetts,Air,2021-12-14,American,Brazil,Newtonville,2021-12-14
9807,3,Portuguese (Brazil),Louisiana,Air,2021-12-14,American,Brazil,Bush,2021-12-14
9807,3,Portuguese (Brazil),Louisiana,Air,2021-12-14,American,Brazil,Bush,2021-12-14
9807,3,Portuguese (Brazil),Louisiana,Air,2021-12-14,American,Brazil,Bush,2021-12-14
9808,3,Portuguese (Brazil),Washington,Private Vehicle,2021-12-14,,Brazil,Kenmore,2021-12-14
9808,3,Portuguese (Brazil),Washington,Private Vehicle,2021-12-14,,Brazil,Kenmore,2021-12-14
9808,3,Portuguese (Brazil),Washington,Private Vehicle,2021-12-14,,Brazil,Kenmore,2021-12-14
9809,2,Spanish,Wisconsin,Air,2021-12-14,American,Nicaragua,Hilbert,2021-12-14
9809,2,Spanish,Wisconsin,Air,2021-12-14,American,Nicaragua,Hilbert,2021-12-14
9810,3,Portuguese (Brazil),Florida,Air,2021-12-14,,Brazil,Pompano Beach,2021-12-14
9810,3,Portuguese (Brazil),Florida,Air,2021-12-14,,Brazil,Pompano Beach,2021-12-14
9810,3,Portuguese (Brazil),Florida,Air,2021-12-14,,Brazil,Pompano Beach,2021-12-14
9811,3,Portuguese (Brazil),New Hampshire,Air,2021-12-14,Sun Country,Brazil,Concord,2021-12-14
9811,3,Portuguese (Brazil),New Hampshire,Air,2021-12-14,Sun Country,Brazil,Concord,2021-12-14
9811,3,Portuguese (Brazil),New Hampshire,Air,2021-12-14,Sun Country,Brazil,Concord,2021-12-14
9812,4,Portuguese (Brazil),Georgia,,2021-12-14,,Brazil,Alpharetta,2021-12-14
9812,4,Portuguese (Brazil),Georgia,,2021-12-14,,Brazil,Alpharetta,2021-12-14
9812,4,Portuguese (Brazil),Georgia,,2021-12-14,,Brazil,Alpharetta,2021-12-14
9812,4,Portuguese (Brazil),Georgia,,2021-12-14,,Brazil,Alpharetta,2021-12-14
9813,1,Mam (Guatemala),California,Air,2021-12-14,Southwest,Guatemala,Oakland,2021-12-14
9814,1,Spanish,Texas,Air,2021-12-15,American,Venezuela,Frisco,2021-12-15
9815,1,Spanish,Florida,Air,2021-12-15,American,Cuba,Orlando,2021-12-15
9816,1,Spanish,Florida,Air,2021-12-15,American,Cuba,Hialeah,2021-12-15
9817,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Framingham,2021-12-15
9817,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Framingham,2021-12-15
9817,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Framingham,2021-12-15
9818,3,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Philadelphia,2021-12-15
9818,3,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Philadelphia,2021-12-15
9818,3,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Philadelphia,2021-12-15
9819,4,Spanish,Pennsylvania,,2021-12-15,,Brazil,Drexel Hill,2021-12-15
9819,4,Spanish,Pennsylvania,,2021-12-15,,Brazil,Drexel Hill,2021-12-15
9819,4,Spanish,Pennsylvania,,2021-12-15,,Brazil,Drexel Hill,2021-12-15
9819,4,Spanish,Pennsylvania,,2021-12-15,,Brazil,Drexel Hill,2021-12-15
9820,5,Spanish,New York,Air,2021-12-15,American,Peru,New York City,2021-12-15
9820,5,Spanish,New York,Air,2021-12-15,American,Peru,New York City,2021-12-15
9820,5,Spanish,New York,Air,2021-12-15,American,Peru,New York City,2021-12-15
9820,5,Spanish,New York,Air,2021-12-15,American,Peru,New York City,2021-12-15
9820,5,Spanish,New York,Air,2021-12-15,American,Peru,New York City,2021-12-15
9821,4,Portuguese (Brazil),Georgia,,2021-12-15,,Brazil,Marietta,2021-12-15
9821,4,Portuguese (Brazil),Georgia,,2021-12-15,,Brazil,Marietta,2021-12-15
9821,4,Portuguese (Brazil),Georgia,,2021-12-15,,Brazil,Marietta,2021-12-15
9821,4,Portuguese (Brazil),Georgia,,2021-12-15,,Brazil,Marietta,2021-12-15
9822,2,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Norwood,2021-12-15
9822,2,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Norwood,2021-12-15
9823,4,Portuguese (Brazil),Connecticut,Air,2021-12-15,American,Brazil,Danbury,2021-12-15
9823,4,Portuguese (Brazil),Connecticut,Air,2021-12-15,American,Brazil,Danbury,2021-12-15
9823,4,Portuguese (Brazil),Connecticut,Air,2021-12-15,American,Brazil,Danbury,2021-12-15
9823,4,Portuguese (Brazil),Connecticut,Air,2021-12-15,American,Brazil,Danbury,2021-12-15
9824,5,Portuguese (Brazil),Massachusetts,,2021-12-15,,Brazil,Hyannis,2021-12-15
9824,5,Portuguese (Brazil),Massachusetts,,2021-12-15,,Brazil,Hyannis,2021-12-15
9824,5,Portuguese (Brazil),Massachusetts,,2021-12-15,,Brazil,Hyannis,2021-12-15
9824,5,Portuguese (Brazil),Massachusetts,,2021-12-15,,Brazil,Hyannis,2021-12-15
9824,5,Portuguese (Brazil),Massachusetts,,2021-12-15,,Brazil,Hyannis,2021-12-15
9825,5,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Bethlehem,2021-12-15
9825,5,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Bethlehem,2021-12-15
9825,5,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Bethlehem,2021-12-15
9825,5,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Bethlehem,2021-12-15
9825,5,Portuguese (Brazil),Pennsylvania,,2021-12-15,,Brazil,Bethlehem,2021-12-15
9826,2,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Boston,2021-12-15
9826,2,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Boston,2021-12-15
9827,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,American,Brazil,Plymouth,2021-12-15
9827,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,American,Brazil,Plymouth,2021-12-15
9827,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,American,Brazil,Plymouth,2021-12-15
9828,4,Portuguese (Brazil),Pennsylvania,Air,2021-12-15,American,Brazil,Philadelphia,2021-12-15
9828,4,Portuguese (Brazil),Pennsylvania,Air,2021-12-15,American,Brazil,Philadelphia,2021-12-15
9828,4,Portuguese (Brazil),Pennsylvania,Air,2021-12-15,American,Brazil,Philadelphia,2021-12-15
9828,4,Portuguese (Brazil),Pennsylvania,Air,2021-12-15,American,Brazil,Philadelphia,2021-12-15
9829,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9829,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9829,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9830,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Medford,2021-12-15
9830,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Medford,2021-12-15
9830,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Medford,2021-12-15
9830,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Medford,2021-12-15
9831,3,Portuguese (Brazil),New Jersey,Air,2021-12-15,American,Brazil,Newark,2021-12-15
9831,3,Portuguese (Brazil),New Jersey,Air,2021-12-15,American,Brazil,Newark,2021-12-15
9831,3,Portuguese (Brazil),New Jersey,Air,2021-12-15,American,Brazil,Newark,2021-12-15
9832,4,Spanish,North Carolina,Private Vehicle,2021-12-15,,Nicaragua,Charlotte,2021-12-15
9832,4,Spanish,North Carolina,Private Vehicle,2021-12-15,,Nicaragua,Charlotte,2021-12-15
9832,4,Spanish,North Carolina,Private Vehicle,2021-12-15,,Nicaragua,Charlotte,2021-12-15
9832,4,Spanish,North Carolina,Private Vehicle,2021-12-15,,Nicaragua,Charlotte,2021-12-15
9833,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9833,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9833,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9833,4,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Alaska,Brazil,Worcester,2021-12-15
9834,3,Spanish,Connecticut,Air,2021-12-15,American,Peru,Norwalk,2021-12-15
9834,3,Spanish,Connecticut,Air,2021-12-15,American,Peru,Norwalk,2021-12-15
9834,3,Spanish,Connecticut,Air,2021-12-15,American,Peru,Norwalk,2021-12-15
9835,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Everett,2021-12-15
9835,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Everett,2021-12-15
9835,3,Portuguese (Brazil),Massachusetts,Air,2021-12-15,Delta,Brazil,Everett,2021-12-15
9836,1,Spanish,Florida,Air,2021-12-16,Sun Country,Cuba,Lehigh Acres,2021-12-16
9837,1,Spanish,Texas,Air,2021-12-16,American,Cuba,Dallas,2021-12-16
9838,1,Spanish,Florida,Air,2021-12-16,Southwest,Venezuela,West Palm Beach,2021-12-16
9839,1,Spanish,Arizona,Bus,2021-12-16,,Guatemala,Phoenix,2021-12-16
9840,1,Spanish,Florida,Air,2021-12-16,Delta,Venezuela,Miami,2021-12-16
9841,1,Spanish,Tennessee,Air,2021-12-16,Delta,Venezuela,Smyrna,2021-12-16
9842,1,Portuguese (Brazil),Massachusetts,Air,2021-12-16,United,Brazil,Lowell,2021-12-16
9843,1,Spanish,Arizona,,2021-12-16,,Mexico,Phoenix,2021-12-16
9844,4,Spanish,California,Air,2021-12-17,Avelo,Colombia,Chino,2021-12-17
9844,4,Spanish,California,Air,2021-12-17,Avelo,Colombia,Chino,2021-12-17
9844,4,Spanish,California,Air,2021-12-17,Avelo,Colombia,Chino,2021-12-17
9844,4,Spanish,California,Air,2021-12-17,Avelo,Colombia,Chino,2021-12-17
9845,4,Spanish,Oklahoma,Air,2021-12-17,American,Venezuela,Tulsa,2021-12-17
9845,4,Spanish,Oklahoma,Air,2021-12-17,American,Venezuela,Tulsa,2021-12-17
9845,4,Spanish,Oklahoma,Air,2021-12-17,American,Venezuela,Tulsa,2021-12-17
9845,4,Spanish,Oklahoma,Air,2021-12-17,American,Venezuela,Tulsa,2021-12-17
9846,4,Spanish,Michigan,,2021-12-17,,Venezuela,Detroit,2021-12-17
9846,4,Spanish,Michigan,,2021-12-17,,Venezuela,Detroit,2021-12-17
9846,4,Spanish,Michigan,,2021-12-17,,Venezuela,Detroit,2021-12-17
9846,4,Spanish,Michigan,,2021-12-17,,Venezuela,Detroit,2021-12-17
9847,4,Spanish,New Jersey,,2021-12-17,,Colombia,Newark,2021-12-17
9847,4,Spanish,New Jersey,,2021-12-17,,Colombia,Newark,2021-12-17
9847,4,Spanish,New Jersey,,2021-12-17,,Colombia,Newark,2021-12-17
9847,4,Spanish,New Jersey,,2021-12-17,,Colombia,Newark,2021-12-17
9848,1,Spanish,Oklahoma,Air,2021-12-17,American,Cuba,Broken Arrow,2021-12-17
9849,3,Portuguese (Brazil),Connecticut,Air,2021-12-17,American,Brazil,Bridgeport,2021-12-17
9849,3,Portuguese (Brazil),Connecticut,Air,2021-12-17,American,Brazil,Bridgeport,2021-12-17
9849,3,Portuguese (Brazil),Connecticut,Air,2021-12-17,American,Brazil,Bridgeport,2021-12-17
9850,3,Portuguese (Brazil),South Carolina,Air,2021-12-17,Delta,Brazil,Goose Creek,2021-12-17
9850,3,Portuguese (Brazil),South Carolina,Air,2021-12-17,Delta,Brazil,Goose Creek,2021-12-17
9850,3,Portuguese (Brazil),South Carolina,Air,2021-12-17,Delta,Brazil,Goose Creek,2021-12-17
9851,3,Quichua/Quechua,California,Air,2021-12-17,Alaska,Peru,Antioch,2021-12-17
9851,3,Quichua/Quechua,California,Air,2021-12-17,Alaska,Peru,Antioch,2021-12-17
9851,3,Quichua/Quechua,California,Air,2021-12-17,Alaska,Peru,Antioch,2021-12-17
9852,2,Portuguese (Brazil),Florida,Air,2021-12-17,Southwest,Brazil,Pompano Beach,2021-12-17
9852,2,Portuguese (Brazil),Florida,Air,2021-12-17,Southwest,Brazil,Pompano Beach,2021-12-17
9853,4,Spanish,Pennsylvania,Air,2021-12-17,American,Brazil,Philadelphia,2021-12-17
9853,4,Spanish,Pennsylvania,Air,2021-12-17,American,Brazil,Philadelphia,2021-12-17
9853,4,Spanish,Pennsylvania,Air,2021-12-17,American,Brazil,Philadelphia,2021-12-17
9853,4,Spanish,Pennsylvania,Air,2021-12-17,American,Brazil,Philadelphia,2021-12-17
9854,4,Spanish,Utah,Air,2021-12-17,Southwest,Peru,Magna,2021-12-17
9854,4,Spanish,Utah,Air,2021-12-17,Southwest,Peru,Magna,2021-12-17
9854,4,Spanish,Utah,Air,2021-12-17,Southwest,Peru,Magna,2021-12-17
9854,4,Spanish,Utah,Air,2021-12-17,Southwest,Peru,Magna,2021-12-17
9855,2,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Malden,2021-12-18
9855,2,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Malden,2021-12-18
9856,2,Portuguese (Brazil),Massachusetts,Air,2021-12-18,Delta,Brazil,Lowell,2021-12-18
9856,2,Portuguese (Brazil),Massachusetts,Air,2021-12-18,Delta,Brazil,Lowell,2021-12-18
9857,2,Spanish,Nevada,Bus,2021-12-18,Greyhound,Cuba,Las Vegas,2021-12-18
9857,2,Spanish,Nevada,Bus,2021-12-18,Greyhound,Cuba,Las Vegas,2021-12-18
9858,2,Spanish,Washington,Air,2021-12-18,Delta,Venezuela,Pasco,2021-12-18
9858,2,Spanish,Washington,Air,2021-12-18,Delta,Venezuela,Pasco,2021-12-18
9859,2,Spanish,California,Air,2021-12-18,United,Colombia,Oakland,2021-12-18
9859,2,Spanish,California,Air,2021-12-18,United,Colombia,Oakland,2021-12-18
9860,2,Spanish,California,Air,2021-12-18,Southwest,Venezuela,Brea,2021-12-18
9860,2,Spanish,California,Air,2021-12-18,Southwest,Venezuela,Brea,2021-12-18
9861,2,Spanish,New York,Air,2021-12-18,Delta,Colombia,Queens Village,2021-12-18
9861,2,Spanish,New York,Air,2021-12-18,Delta,Colombia,Queens Village,2021-12-18
9862,3,Spanish,California,Air,2021-12-18,Delta,Colombia,San Jose,2021-12-18
9862,3,Spanish,California,Air,2021-12-18,Delta,Colombia,San Jose,2021-12-18
9862,3,Spanish,California,Air,2021-12-18,Delta,Colombia,San Jose,2021-12-18
9863,3,Spanish,Iowa,Air,2021-12-18,American,Venezuela,Altoona,2021-12-18
9863,3,Spanish,Iowa,Air,2021-12-18,American,Venezuela,Altoona,2021-12-18
9863,3,Spanish,Iowa,Air,2021-12-18,American,Venezuela,Altoona,2021-12-18
9864,1,Spanish,California,Air,2021-12-18,Southwest,Nicaragua,Concord,2021-12-18
9865,1,Mam (Guatemala),Kansas,Air,2021-12-18,Southwest,Guatemala,Garden City,2021-12-18
9866,1,Portuguese (Brazil),Florida,Air,2021-12-18,American,Brazil,Hudson,2021-12-18
9867,1,Spanish,South Dakota,,2021-12-18,,Guatemala,Huron,2021-12-18
9868,1,Spanish,Texas,Air,2021-12-18,Southwest,Venezuela,Carrollton,2021-12-18
9869,1,Spanish,Ohio,,2021-12-18,,Colombia,Dayton,2021-12-18
9870,4,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9870,4,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9870,4,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9870,4,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9871,3,Portuguese (Brazil),New Jersey,Air,2021-12-18,Delta,Brazil,Newark,2021-12-18
9871,3,Portuguese (Brazil),New Jersey,Air,2021-12-18,Delta,Brazil,Newark,2021-12-18
9871,3,Portuguese (Brazil),New Jersey,Air,2021-12-18,Delta,Brazil,Newark,2021-12-18
9872,3,Spanish,Florida,Air,2021-12-18,,Cuba,Jacksonville,2021-12-18
9872,3,Spanish,Florida,Air,2021-12-18,,Cuba,Jacksonville,2021-12-18
9872,3,Spanish,Florida,Air,2021-12-18,,Cuba,Jacksonville,2021-12-18
9873,3,Hindi,Illinois,Air,2021-12-18,Southwest,India,Lansing,2021-12-18
9873,3,Hindi,Illinois,Air,2021-12-18,Southwest,India,Lansing,2021-12-18
9873,3,Hindi,Illinois,Air,2021-12-18,Southwest,India,Lansing,2021-12-18
9874,2,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9874,2,Spanish,California,Bus,2021-12-18,Greyhound,Colombia,Santa Ana,2021-12-18
9875,3,Spanish,Texas,Air,2021-12-18,Southwest,Venezuela,Richmond,2021-12-18
9875,3,Spanish,Texas,Air,2021-12-18,Southwest,Venezuela,Richmond,2021-12-18
9875,3,Spanish,Texas,Air,2021-12-18,Southwest,Venezuela,Richmond,2021-12-18
9876,3,Spanish,Z,Air,2021-12-18,American,Cuba,Z,2021-12-18
9876,3,Spanish,Z,Air,2021-12-18,American,Cuba,Z,2021-12-18
9876,3,Spanish,Z,Air,2021-12-18,American,Cuba,Z,2021-12-18
9877,5,Portuguese (Brazil),Louisiana,Air,2021-12-18,American,Brazil,Chalmette,2021-12-18
9877,5,Portuguese (Brazil),Louisiana,Air,2021-12-18,American,Brazil,Chalmette,2021-12-18
9877,5,Portuguese (Brazil),Louisiana,Air,2021-12-18,American,Brazil,Chalmette,2021-12-18
9877,5,Portuguese (Brazil),Louisiana,Air,2021-12-18,American,Brazil,Chalmette,2021-12-18
9877,5,Portuguese (Brazil),Louisiana,Air,2021-12-18,American,Brazil,Chalmette,2021-12-18
9878,2,Spanish,Indiana,Air,2021-12-18,Delta,Nicaragua,Indianapolis,2021-12-18
9878,2,Spanish,Indiana,Air,2021-12-18,Delta,Nicaragua,Indianapolis,2021-12-18
9879,2,Spanish,Connecticut,Air,2021-12-18,American,Venezuela,Bridgeport,2021-12-18
9879,2,Spanish,Connecticut,Air,2021-12-18,American,Venezuela,Bridgeport,2021-12-18
9880,4,Spanish,New York,Air,2021-12-18,Southwest,Colombia,Elmhurst,2021-12-18
9880,4,Spanish,New York,Air,2021-12-18,Southwest,Colombia,Elmhurst,2021-12-18
9880,4,Spanish,New York,Air,2021-12-18,Southwest,Colombia,Elmhurst,2021-12-18
9880,4,Spanish,New York,Air,2021-12-18,Southwest,Colombia,Elmhurst,2021-12-18
9881,4,Spanish,Indiana,Air,2021-12-18,Delta,Venezuela,Indianapolis,2021-12-18
9881,4,Spanish,Indiana,Air,2021-12-18,Delta,Venezuela,Indianapolis,2021-12-18
9881,4,Spanish,Indiana,Air,2021-12-18,Delta,Venezuela,Indianapolis,2021-12-18
9881,4,Spanish,Indiana,Air,2021-12-18,Delta,Venezuela,Indianapolis,2021-12-18
9882,3,Spanish,Florida,Air,2021-12-18,American,Cuba,Opa Locka,2021-12-18
9882,3,Spanish,Florida,Air,2021-12-18,American,Cuba,Opa Locka,2021-12-18
9882,3,Spanish,Florida,Air,2021-12-18,American,Cuba,Opa Locka,2021-12-18
9883,4,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Clinton,2021-12-18
9883,4,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Clinton,2021-12-18
9883,4,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Clinton,2021-12-18
9883,4,Portuguese (Brazil),Massachusetts,Air,2021-12-18,United,Brazil,Clinton,2021-12-18
9884,3,Portuguese (Brazil),Massachusetts,Air,2021-12-18,Southwest,Brazil,Quincy,2021-12-18
9884,3,Portuguese (Brazil),Massachusetts,Air,2021-12-18,Southwest,Brazil,Quincy,2021-12-18
9884,3,Portuguese (Brazil),Massachusetts,Air,2021-12-18,Southwest,Brazil,Quincy,2021-12-18
9885,3,Portuguese (Brazil),Kentucky,,2021-12-18,,Brazil,Louisville,2021-12-18
9885,3,Portuguese (Brazil),Kentucky,,2021-12-18,,Brazil,Louisville,2021-12-18
9885,3,Portuguese (Brazil),Kentucky,,2021-12-18,,Brazil,Louisville,2021-12-18
9886,2,Spanish,Florida,Air,2021-12-18,American,Venezuela,Miami,2021-12-18
9886,2,Spanish,Florida,Air,2021-12-18,American,Venezuela,Miami,2021-12-18
9887,4,Portuguese (Brazil),New Jersey,,2021-12-18,,Brazil,Newark,2021-12-18
9887,4,Portuguese (Brazil),New Jersey,,2021-12-18,,Brazil,Newark,2021-12-18
9887,4,Portuguese (Brazil),New Jersey,,2021-12-18,,Brazil,Newark,2021-12-18
9887,4,Portuguese (Brazil),New Jersey,,2021-12-18,,Brazil,Newark,2021-12-18
9888,2,Spanish,Georgia,Air,2021-12-18,Delta,Venezuela,Lawrenceville,2021-12-18
9888,2,Spanish,Georgia,Air,2021-12-18,Delta,Venezuela,Lawrenceville,2021-12-18
9889,4,Spanish,California,,2021-12-18,,Colombia,Los Angeles,2021-12-18
9889,4,Spanish,California,,2021-12-18,,Colombia,Los Angeles,2021-12-18
9889,4,Spanish,California,,2021-12-18,,Colombia,Los Angeles,2021-12-18
9889,4,Spanish,California,,2021-12-18,,Colombia,Los Angeles,2021-12-18
9890,2,Spanish,Florida,,2021-12-18,,Colombia,Brandon,2021-12-18
9890,2,Spanish,Florida,,2021-12-18,,Colombia,Brandon,2021-12-18
9891,2,Spanish,New York,Air,2021-12-18,United,Colombia,Woodside,2021-12-18
9891,2,Spanish,New York,Air,2021-12-18,United,Colombia,Woodside,2021-12-18
9892,3,Spanish,Florida,Air,2021-12-18,Southwest,Colombia,Orlando,2021-12-18
9892,3,Spanish,Florida,Air,2021-12-18,Southwest,Colombia,Orlando,2021-12-18
9892,3,Spanish,Florida,Air,2021-12-18,Southwest,Colombia,Orlando,2021-12-18
9893,3,Portuguese (Brazil),Maryland,Air,2021-12-18,Delta,Brazil,Potomac,2021-12-18
9893,3,Portuguese (Brazil),Maryland,Air,2021-12-18,Delta,Brazil,Potomac,2021-12-18
9893,3,Portuguese (Brazil),Maryland,Air,2021-12-18,Delta,Brazil,Potomac,2021-12-18
9894,3,Spanish,New Jersey,Air,2021-12-18,Southwest,Colombia,Belleville,2021-12-18
9894,3,Spanish,New Jersey,Air,2021-12-18,Southwest,Colombia,Belleville,2021-12-18
9894,3,Spanish,New Jersey,Air,2021-12-18,Southwest,Colombia,Belleville,2021-12-18
9895,4,Spanish,Georgia,Air,2021-12-18,United,Colombia,Norcross,2021-12-18
9895,4,Spanish,Georgia,Air,2021-12-18,United,Colombia,Norcross,2021-12-18
9895,4,Spanish,Georgia,Air,2021-12-18,United,Colombia,Norcross,2021-12-18
9895,4,Spanish,Georgia,Air,2021-12-18,United,Colombia,Norcross,2021-12-18
9896,3,Spanish,Georgia,Air,2021-12-18,Delta,Venezuela,Duluth,2021-12-18
9896,3,Spanish,Georgia,Air,2021-12-18,Delta,Venezuela,Duluth,2021-12-18
9896,3,Spanish,Georgia,Air,2021-12-18,Delta,Venezuela,Duluth,2021-12-18
9897,4,Portuguese (Brazil),Florida,Air,2021-12-18,Delta,Brazil,Fort Walton Beach,2021-12-18
9897,4,Portuguese (Brazil),Florida,Air,2021-12-18,Delta,Brazil,Fort Walton Beach,2021-12-18
9897,4,Portuguese (Brazil),Florida,Air,2021-12-18,Delta,Brazil,Fort Walton Beach,2021-12-18
9897,4,Portuguese (Brazil),Florida,Air,2021-12-18,Delta,Brazil,Fort Walton Beach,2021-12-18
9898,3,Spanish,Florida,Air,2021-12-18,Delta,Cuba,Apopka,2021-12-18
9898,3,Spanish,Florida,Air,2021-12-18,Delta,Cuba,Apopka,2021-12-18
9898,3,Spanish,Florida,Air,2021-12-18,Delta,Cuba,Apopka,2021-12-18
9899,3,Spanish,Z,Air,2021-12-18,United,Colombia,Z,2021-12-18
9899,3,Spanish,Z,Air,2021-12-18,United,Colombia,Z,2021-12-18
9899,3,Spanish,Z,Air,2021-12-18,United,Colombia,Z,2021-12-18
9900,4,Spanish,Virginia,Bus,2021-12-18,Greyhound,Nicaragua,Aldie,2021-12-18
9900,4,Spanish,Virginia,Bus,2021-12-18,Greyhound,Nicaragua,Aldie,2021-12-18
9900,4,Spanish,Virginia,Bus,2021-12-18,Greyhound,Nicaragua,Aldie,2021-12-18
9900,4,Spanish,Virginia,Bus,2021-12-18,Greyhound,Nicaragua,Aldie,2021-12-18
9901,4,Spanish,Florida,Air,2021-12-18,Delta,Venezuela,Kissimmee,2021-12-18
9901,4,Spanish,Florida,Air,2021-12-18,Delta,Venezuela,Kissimmee,2021-12-18
